game_id|game_name|game_info|game_size
sfiii2.zip|Street Fighter III: 2nd Impact|41.7M - Fighting/2p - (c)1998 Capcom|43777198
sfiii3u.zip|Street Fighter III: 3rd Strike|67.3M - Fighting/2p - (c)1999 Capcom|70592131
sfiiiu.zip|Street Fighter III: New Generation|37.1M - Fighting/2p - (c)1997 Capcom|38868493
sgemf.zip|Super Gem Fighter Mini Mix (also known as Pocket Fighter)|15.7M - Fighting/2p - (c)1997 Capcom|16426315
sgunner.zip|Steel Gunner|2.0M - Gallery shooter/2p - (c)1990 Namco|2063004
sgunner2.zip|Steel Gunner 2|2.8M - Gallery shooter/2p - (c)1991 Namco|2887242
shackled.zip|Shackled (also known as Breywood)|271.4K - Action/2p - (c)1986 Data East|277885
shadfrce.zip|Shadow Force|5.0M - Beat 'em up/2p - (c)1992 Technos|5261014
shadowld.zip|Youkai Douchuuki (also known as Shadow Land)|882.5K - Platform/2p - (c)1987 Namco|903630
shangha3.zip|Shanghai III|985.1K - Board game/2p - (c)1993 Sunsoft|1008782
shangon.zip|Super Hang-On|675.4K - Racing/1p - (c)1987 Sega|691577
sharrier.zip|Space Harrier|737.4K - Rail shooter/1p - (c)1985 Sega|755119
shdancer.zip|Shadow Dancer|1.5M - Platform/2p - (c)1989 Sega|1623461
shimpact.zip|Super High Impact|2.2M - Sports/4p - (c)1991 Midway|2289701
shinobi.zip|Shinobi|461.5K - Platform/2p - (c)1987 Sega|472613
shogwarr.zip|Shogun Warriors (also known as Fujiyama Buster)|5.4M - Fighting/2p - (c)1992 Kaneko|5642486
shollow.zip|Satan's Hollow|44.8K - Shoot 'em up/2p - (c)1982 Bally/Midway|45848
sidearms.zip|Side Arms: Hyper Dyne|311.0K - Shoot 'em up/2p - (c)1986 Capcom|318414
sidepckt.zip|Side Pocket|87.6K - Sports/2p - (c)1986 Data East|89746
silentd.zip|Silent Dragon|2.8M - Beat 'em up/2p - (c)1992 Taito|2887513
silkroad.zip|The Legend of Silkroad|11.7M - Beat 'em up/3p - (c)1999 Unico|12309151
silkworm.zip|Silk Worm|329.5K - Shoot 'em up/2p - (c)1988 Tecmo|337358
simpsons2p.zip|The Simpsons|2.4M - Beat 'em up/4p - (c)1991 Konami|2486546
sinistar.zip|Sinistar|50.1K - Shoot 'em up/2p - (c)1982 Williams Electronics|51319
skingame.zip|The Irem Skins Game|1.7M - Sports/4p - (c)1992 Irem|1811642
skullfng.zip|Skull Fang|10.7M - Shoot 'em up/2p - (c)1996 Data East|11229189
skullxbo.zip|Skull & Crossbones|1.2M - Beat 'em up/2p - (c)1989 Atari|1264923
skyadvnt.zip|Sky Adventure|986.1K - Shoot 'em up/2p - (c)1989 SNK|1009775
skyfox.zip|Sky Fox (also known as Exerizer)|133.1K - Shoot 'em up/2p - (c)1987 Nichibutsu|136252
skykid.zip|Sky Kid|50.8K - Shoot 'em up/2p - (c)1985 Electrocoin|51988
skyshark.zip|Sky Shark|284.2K - Shoot 'em up/2p - (c)1987 Taito|291000
skyskipr.zip|Sky Skipper|34.8K - Action/2p - (c)1982 Nintendo|35629
skysoldr.zip|Sky Soldiers|943.9K - Shoot 'em up/2p - (c)1988 Romstar|966546
slammast.zip|Saturday Night Slam Masters (also known as Muscle Bomber: The Body Explosion)|6.3M - Sports/4p - (c)1993 Capcom|6589085
slyspy.zip|Sly Spy (also known as Secret Agent)|548.8K - Run and gun/2p - (c)1989 Data East|561981
smashtv.zip|Smash T.V.|707.2K - Run and gun/2p - (c)1990 Williams Electronics|724207
smgp.zip|Super Monaco GP|1.7M - Racing/1p - (c)1990 Sega|1826464
snowbro2.zip|Snow Bros. 2: With New Elves|1.7M - Platform/2p - (c)1994 Toaplan|1807997
snowbros.zip|Snow Bros.|282.9K - Platform/2p - (c)1990 Toaplan|289681
solarfox.zip|Solar Fox|33.9K - Shoot 'em up/2p - (c)1981 Bally/Midway|34706
soldivid.zip|Sol Divide: Sword of Darkness|13.8M - Shoot 'em up/2p - (c)1997 Psikyo|14440274
solomon.zip|Solomon's Key|105.4K - Puzzle/1p - (c)1986 Tecmo|107930
solrwarr.zip|Solar Warrior (also known as Xain'd Sleena and Soldier of Light)|392.2K - Run and gun/2p - (c)1986 Memetron|401610
sonson.zip|Son Son|63.2K - Platform/2p - (c)1984 Capcom|64728
spacduel.zip|Space Duel|19.7K - Shoot 'em up/2p - (c)1982 Atari|20209
spacedx.zip|Space Invaders DX|517.9K - Shoot 'em up/2p - (c)1993 Taito|530379
spacegun.zip|Space Gun|3.0M - Gallery shooter/2p - (c)1990 Taito|3138425
spacfury.zip|Space Fury|27.6K - Shoot 'em up/2p - (c)1981 Sega|28309
spdodgeb.zip|Super Dodge Ball (also known as Nekketsu Koukou Dodgeball Bu)|316.4K - Sports/2p - (c)1987 Technos|323991
spelunk2.zip|Spelunker II: 23 no Kagi|133.3K - Platform/2p - (c)1986 Irem|136512
spelunkr.zip|Spelunker|105.0K - Platform/2p - (c)1986 Irem|107469
spf2t.zip|Super Puzzle Fighter II Turbo|5.0M - Puzzle/2p - (c)1996 Capcom|5243337
splatter.zip|Splatterhouse|1.1M - Beat 'em up/2p - (c)1989 Atari|1183817
spnchout.zip|Super Punch-Out!!|173.2K - Sports/1p - (c)1985 Nintendo|177308
spy.zip|S.P.Y. Special Project Y|982.9K - Beat 'em up/2p - (c)1989 Konami|1006508
spyhunt.zip|Spy Hunter|104.1K - Vehicular combat/1p - (c)1983 Bally/Midway|106627
sranger.zip|Super Ranger (also known as Rough Ranger)|166.6K - Run and gun/2p - (c)1988 SunA Electronics|170649
srdarwin.zip|Super Real Darwin|187.9K - Shoot 'em up/2p - (c)1987 Data East|192458
srumbler.zip|The Speed Rumbler (also known as Rush & Crash)|344.1K - Vehicular combat/2p - (c)1986 Capcom|352346
ssf2.zip|Super Street Fighter II|9.9M - Fighting/2p - (c)1993 Capcom|10330846
ssf2t.zip|Super Street Fighter II Turbo: Hyper Fighting|11.3M - Fighting/2p - (c)1994 Capcom|11892505
ssi.zip|Super Space Invaders '91|585.8K - Shoot 'em up/2p - (c)1990 Taito|599908
ssoldier.zip|Superior Soldiers (also known as Perfect Soldiers)|4.4M - Fighting/2p - (c)1993 Irem|4626021
sspirits.zip|Scramble Spirits|784.1K - Shoot 'em up/2p - (c)1988 Sega|802906
ssridersubc.zip|ssridersubc|2.2M|2274406
sstriker.zip|Sorcer Striker|1.3M - Shoot 'em up/2p - (c)1993 Eighting/Raizing|1391313
stargate.zip|Stargate (also known as Defender II)|36.3K - Shoot 'em up/2p - (c)1981 Williams Electronics|37207
startrek.zip|Star Trek: Strategic Operations Simulator|43.0K - Flight simulator/2p - (c)1982 Sega|43999
starwars.zip|Star Wars|45.6K - Rail shooter/1p - (c)1983 Atari|46646
stdragon.zip|Saint Dragon|1.0M - Shoot 'em up/2p - (c)1989 Jaleco|1062881
stg.zip|Strike Gunner S.T.G.|1.7M - Shoot 'em up/2p - (c)1991 Tecmo|1753760
stinger.zip|Stinger|48.7K - Shoot 'em up/2p - (c)1983 Seibu Denshi|49919
stmblade.zip|Storm Blade|7.3M - Shoot 'em up/2p - (c)1996 Visco|7652317
stonebal2.zip|Stone Ball|3.1M - Sports/4p - (c)1994 Art & Magic|3229802
storming.zip|Storming Party (also known as L.S.A. Squad)|158.3K - Shoot 'em up/2p - (c)1986 Taito|162121
stratgyx.zip|Strategy X|21.5K - Shoot 'em up/2p - (c)1981 Stern|22018
stratof.zip|Strato Fighter (also known as Twin Kaiser)|747.7K - Shoot 'em up/2p - (c)1991 Tecmo|765614
streetsm.zip|Street Smart|1.3M - Beat 'em up/2p - (c)1989 SNK|1327100
strider.zip|Strider|2.0M - Platform/2p - (c)1989 Capcom|2101117
strkfgtr.zip|Strike Fighter (also known as Sega Strike Fighter)|6.1M - Flight simulator/1p - (c)2000 Sega|6394421
supbtime.zip|Super BurgerTime|566.9K - Action/2p - (c)1990 Data East|580485
superchs.zip|Super Chase: Criminal Termination|8.5M - Racing/1p - (c)1992 Taito|8907600
superman.zip|Superman|1.2M - Beat 'em up/2p - (c)1988 Taito|1231569
superpac.zip|Super Pac-Man|16.3K - Action/2p - (c)1982 Bally/Midway|16653
superx.zip|Super-X|1.7M - Shoot 'em up/2p - (c)1994 Mitchell|1822492
suprglob.zip|Super Glob (also known as The Glob and Beastie Feastie)|18.4K - Action/2p - (c)1983 Epos|18868
suratk.zip|Surprise Attack|658.7K - Platform/2p - (c)1990 Konami|674536
svg.zip|Spectral vs. Generation|25.2M - Fighting/2p - (c)2005 IGS|26395300
svolley.zip|Super Volleyball|378.4K - Sports/2p - (c)1989 Video System|387452
swatpolc.zip|SWAT Police|2.2M - Gallery shooter/2p - (c)2001 ESD|2254963
sxevious.zip|Super Xevious|42.8K - Shoot 'em up/2p - (c)1984 Namco|43805
syvalionw.zip|Syvalion|1.7M - Action/2p - (c)1988 Taito|1803177
szaxxon.zip|Super Zaxxon|38.4K - Shoot 'em up/2p - (c)1982 Sega|39297
tacscan.zip|Tac/Scan|33.4K - Shoot 'em up/2p - (c)1982 Sega|34249
tagteam.zip|Tag Team Wrestling|100.7K - Sports/1p - (c)1984 Nihon Bussan|103152
tankfrce.zip|Tank Force|662.5K - Shoot 'em up/2p - (c)1991 Namco|678432
tapper.zip|Tapper|87.0K - Action/2p - (c)1983 Bally/Midway|89037
tattass.zip|Tattoo Assassins|12.5M - Fighting/2p - (c)199X Data East|13140481
tbowl.zip|Tecmo Bowl|424.9K - Sports/4p - (c)1987 Tecmo|435109
tcobra2.zip|Twin Cobra II (also known as Kyuukyoku Tiger II)|6.3M - Shoot 'em up/2p - (c)1996 Taito|6558525
tdragon.zip|Thunder Dragon|1.2M - Shoot 'em up/2p - (c)1991 Tecmo|1271491
tdragon2.zip|Thunder Dragon 2|3.9M - Shoot 'em up/2p - (c)1993 NMK|4040539
teddybb.zip|Teddy Boy Blues|81.7K - Platform/2p - (c)1985 Sega|83652
tempest.zip|Tempest|20.1K - Shooter/2p - (c)1981 Atari|20623
tengai.zip|Tengai (also known as Sengoku Blade)|6.2M - Shoot 'em up/2p - (c)1996 Psikyo|6500431
term2.zip|Terminator 2: Judgment Day (also known as T2: The Arcade Game)|4.3M - Gallery shooter/2p - (c)1991 Midway|4548813
terracre.zip|Terra Cresta|128.4K - Shoot 'em up/2p - (c)1985 Nihon Bussan|131454
tetrisp2.zip|Tetris Plus 2|6.8M - Puzzle/2p - (c)1997 Jaleco|7112857
tgm2.zip|Tetris the Absolute: The Grand Master 2|19.7M - Puzzle/2p - (c)2000 Psikyo|20694197
tgm2p.zip|Tetris the Absolute: The Grand Master 2 PLUS|19.7M - Puzzle/2p - (c)2000 Psikyo|20701381
tharrier.zip|Task Force Harrier|1.2M - Shoot 'em up/2p - (c)1989 UPL|1287950
thedeep.zip|The Deep|270.2K - Action/2p - (c)1987 Woodplace|276656
theglad.zip|The Gladiator (also known as Tougenkyou: Road of the Sword)|20.4M - Beat 'em up/4p - (c)2003 IGS|21421389
thndrbld.zip|Thunder Blade|1.3M - Shoot 'em up/1p - (c)1987 Sega|1315193
thndrx2.zip|Thunder Cross II|1.0M - Shoot 'em up/2p - (c)1991 Konami|1053248
thoop.zip|Thunder Hoop|2.8M - Platform/2p - (c)1992 Gaelco|2900831
thunderj.zip|ThunderJaws|1.5M - Run and gun/2p - (c)1990 Atari|1549997
thunderl.zip|Thunder & Lightning|1.0M - Puzzle/2p - (c)1990 Romstar|1083460
thunderx.zip|Thunder Cross|506.9K - Shoot 'em up/2p - (c)1988 Konami|519047
thundfox.zip|Thunder Fox|1.7M - Action/2p - (c)1990 Taito|1757989
tigerh.zip|Tiger-Heli|94.6K - Shoot 'em up/2p - (c)1985 Taito|96909
tigeroad.zip|Tiger Road|939.6K - Platform/2p - (c)1987 Romstar|962176
timber.zip|Timber|83.9K - Action/2p - (c)1984 Bally/Midway|85901
timekill.zip|Time Killers|7.6M - Fighting/2p - (c)1992 Strata|8010148
timeplt.zip|Time Pilot|27.8K - Shoot 'em up/2p - (c)1982 Centuri|28494
timesold.zip|Time Soldiers (also known as Battle Field)|890.4K - Run and gun/2p - (c)1987 Romstar|911725
tkdensho.zip|Toukindenshou Angel Eyes|13.8M - Fighting/2p - (c)1996 Tecmo|14423230
tknight.zip|Tecmo Knight (also known as Wild Fang)|1.1M - Beat 'em up/2p - (c)1989 Tecmo|1127095
tmnt22pu.zip|Teenage Mutant Ninja Turtles: Turtles in Time|3.2M - Beat 'em up/4p - (c)1991 Konami|3309807
tmnt2po.zip|Teenage Mutant Ninja Turtles|1.8M - Beat 'em up/2p - (c)1989 Konami|1847654
tndrcade.zip|Thundercade (also known as Twin Formation)|820.2K - Shoot 'em up/2p - (c)1987 Romstar|839895
tnextspc.zip|The Next Space|257.9K - Shoot 'em up/2p - (c)1989 SNK|264140
tnk3.zip|T.N.K. III (also known as T.A.N.K.)|103.0K - Shoot 'em up/2p - (c)1985 SNK|105444
tnzs.zip|The New Zealand Story (also known as Kiwi Kraze)|435.6K - Platform/2p - (c)1988 Taito|446044
todruaga.zip|The Tower of Druaga (also known as Druaga no Tou)|33.0K - Action-adventure/2p - (c)1984 Namco|33801
toki.zip|Toki|1.0M - Platform/2p - (c)1989 TAD Corporation|1057836
tokisens.zip|Toki no Senshi: Chrono Soldier|121.0K - Run and gun/2p - (c)1987 Sega|123882
toobin.zip|Toobin'|915.9K - Action/2p - (c)1988 Atari|937849
topspeed.zip|Top Speed (also known as Full Throttle)|1.1M - Racing/1p - (c)1987 Romstar|1204470
totcarn.zip|Total Carnage|1.9M - Run and gun/2p - (c)1991 Midway|1969508
toutrun.zip|Turbo OutRun|1.1M - Racing/1p - (c)1989 Sega|1165677
toyland.zip|Toy Land Adventure|4.6M - Platform/2p - (c)2001 SemiCom|4809873
toypop.zip|Toy Pop|53.6K - Action/2p - (c)1986 Namco|54934
tp84.zip|Time Pilot '84|51.4K - Shoot 'em up/2p - (c)1984 Konami|52647
trackfld.zip|Track & Field|63.3K - Sports/4p - (c)1983 Konami|64822
triothep.zip|Trio the Punch: Never Forget Me...|428.3K - Beat 'em up/2p - (c)1989 Data East|438575
trog.zip|Trog|872.3K - Action/4p - (c)1990 Bally/Midway|893236
trojan.zip|Trojan|320.9K - Platform/2p - (c)1986 Capcom|328578
tron.zip|Tron|47.1K - Action/2p - (c)1982 Bally/Midway|48275
trophyh.zip|Trophy Hunting: Bear & Moose|18.7M - Sports/2p - (c)2003 Sammy Studios|19646016
truxton.zip|Truxton (also known as Tatsujin)|564.7K - Shoot 'em up/2p - (c)1988 Toaplan|578285
truxton2.zip|Truxton II|1.3M - Shoot 'em up/2p - (c)1992 Toaplan|1385520
tturf.zip|Tough Turf|525.2K - Beat 'em up/2p - (c)1988 Sega|537852
tumblep.zip|Tumblepop|1.0M - Platform/2p - (c)1991 Leprechaun|1074063
turbo.zip|Turbo|61.9K - Racing/1p - (c)1981 Sega|63350
turbofrc.zip|Turbo Force|2.2M - Shoot 'em up/2p - (c)1991 Video System|2294328
turkhunt.zip|Turkey Hunting USA|22.8M - Sports/2p - (c)2000 Sammy Studios|23927669
tutankhm.zip|Tutankham|25.4K - Action/2p - (c)1982 Stern|25978
twinactn.zip|Twin Action|736.7K - Shoot 'em up/2p - (c)1995 Afega|754338
twinbee.zip|TwinBee|95.3K - Shoot 'em up/2p - (c)1985 Konami|97550
twincobr.zip|Twin Cobra (also known as Kyuukyoku Tiger)|378.9K - Shoot 'em up/2p - (c)1987 Taito|387946
twineag2.zip|Twin Eagle II: The Rescue Mission|12.4M - Shoot 'em up/2p - (c)1994 SETA Corporation|12975682
twineagl.zip|Twin Eagle: Revenge Joe's Brother|2.4M - Shoot 'em up/2p - (c)1988 Taito|2477358
twinfalc.zip|Twin Falcons|216.7K - Shoot 'em up/2p - (c)1989 Philko|221882
twinhawk.zip|Twin Hawk (also known as Daisenpuu)|789.4K - Shoot 'em up/2p - (c)1989 Taito|808376
twocrude.zip|Two Crude (also known as Two Crude Dudes and Crude Buster)|1.5M - Beat 'em up/2p - (c)1990 Data East|1524607
uccops.zip|Undercover Cops|3.3M - Beat 'em up/3p - (c)1992 Irem|3414290
umk3.zip|Ultimate Mortal Kombat 3|21.1M - Fighting/4p - (c)1995 Midway|22108635
unsquad.zip|U.N. Squadron (also known as Area 88)|1.2M - Shoot 'em up/2p - (c)1989 Capcom|1274553
uopoko.zip|Puzzle Ou Poko|3.4M - Puzzle/2p - (c)1998 Crave Entertainment|3554014
utoukond.zip|Ultra Toukon Densetsu|3.0M - Beat 'em up/2p - (c)1993 Banpresto|3134206
valkyrie.zip|Valkyrie no Densetsu (also known as The Legend of Valkyrie)|1.5M - Action-adventure/2p - (c)1989 Namco|1573413
vangrd2.zip|Vanguard II|54.1K - Shoot 'em up/2p - (c)1984 SNK|55437
vanguard.zip|Vanguard|26.3K - Shoot 'em up/2p - (c)1981 Centuri|26924
vaportra.zip|Vapor Trail: Hyper Offence Formation (also known as Kuhga: Operation Code "Vapor Trail")|1.1M - Shoot 'em up/2p - (c)1989 Data East|1150441
varth.zip|Varth: Operation Thunderstorm|1.5M - Shoot 'em up/2p - (c)1992 Capcom|1544886
vasara.zip|Vasara|15.5M - Shoot 'em up/2p - (c)2000 Visco|16247072
vasara2.zip|Vasara 2|19.2M - Shoot 'em up/2p - (c)2001 Visco|20171962
vastar.zip|Vastar|51.7K - Shoot 'em up/2p - (c)1983 Sesame Japan|52910
vendetta2pw.zip|vendetta2pw|2.7M|2808344
vfive.zip|Grind Stormer (also known as V V)|1.1M - Shoot 'em up/2p - (c)1993 Toaplan|1115598
vhunt2.zip|Vampire Hunter 2|22.4M - Fighting/2p - (c)1997 Capcom|23460255
victroad.zip|Victory Road (also known as Dogosoken)|333.8K - Run and gun/2p - (c)1986 Tradewest|341823
vigilant.zip|Vigilante|433.2K - Beat 'em up/2p - (c)1990 Irem|443625
vindctr2.zip|Vindicators Part II|508.3K - Shoot 'em up/2p - (c)1988 Atari|520506
vindictr.zip|Vindicators|518.1K - Shoot 'em up/2p - (c)1988 Atari|530560
viostorm.zip|Violent Storm|8.2M - Beat 'em up/3p - (c)1993 Konami|8546320
vmetal.zip|Varia Metal|3.5M - Shoot 'em up/2p - (c)1995 Excellent System|3651492
volfied.zip|Volfied (also known as Ultimate Qix)|536.3K - Puzzle/2p - (c)1989 Taito|549121
vsav2.zip|Vampire Savior 2: The Lord of Vampire|22.3M - Fighting/2p - (c)1997 Capcom|23419311
vsavu.zip|Vampire Savior: The Lord of Vampire (also known as Darkstalkers 3)|22.3M - Fighting/2p - (c)1997 Capcom|23417201
vulcan.zip|Vulcan Venture (also known as Gradius II)|925.5K - Shoot 'em up/2p - (c)1988 Konami|947761
vulgus.zip|Vulgus|68.6K - Shoot 'em up/2p - (c)1984 Capcom|70281
wardner.zip|Wardner|304.9K - Platform/2p - (c)1988 Taito|312264
warriorb.zip|Warrior Blade: Rastan Saga Episode III|6.3M - Platform/2p - (c)1991 Taito|6610809
wb3.zip|Wonder Boy III: Monster Lair|382.0K - Platform/2p - (c)1988 Sega|391158
wbmlvc.zip|Wonder Boy in Monster Land|157.7K - Action-adventure/2p - (c)1987 Sega|161508
willow.zip|Willow|1.7M - Platform/2p - (c)1989 Capcom|1773778
wingforc.zip|Wing Force|2.2M - Shoot 'em up/2p - (c)199X Atlus|2334971
wizdfireu.zip|Wizard Fire (also known as Dark Seal II)|5.6M - Beat 'em up/2p - (c)1992 Data East|5876331
wndrmomo.zip|Wonder Momo|344.6K - Beat 'em up/2p - (c)1987 Namco|352834
wof.zip|Warriors of Fate|3.8M - Beat 'em up/3p - (c)1992 Capcom|3943624
worldwar.zip|World Wars|392.0K - Shoot 'em up/2p - (c)1987 SNK|401427
wrestwar.zip|Wrestle War|1,012.9K - Sports/2p - (c)1989 Sega|1037247
wrofaero.zip|War of Aero: Project MEIOU|1.3M - Shoot 'em up/2p - (c)1993 Yang Chang|1415393
wwfmania.zip|WWF WrestleMania|17.8M - Sports/2p - (c)1995 Midway|18713371
wwfsstaru7.zip|WWF Superstars|1.4M - Sports/2p - (c)1989 Technos|1510410
wwfwfest.zip|WWF WrestleFest|4.5M - Sports/4p - (c)1991 Technos|4704977
wyvernf0.zip|Wyvern F-0|94.9K - Shoot 'em up/2p - (c)1985 Taito|97170
wyvernwg.zip|Wyvern Wings (also known as Space Opera: Wyvern Wings)|7.8M - Shoot 'em up/2p - (c)2001 SemiCom|8172581
xevious.zip|Xevious|42.7K - Shoot 'em up/2p - (c)1983 Atari|43716
xexex.zip|Xexex|4.3M - Shoot 'em up/2p - (c)1991 Konami|4526649
xmcotau.zip|X-Men: Children of the Atom|19.1M - Fighting/2p - (c)1994 Capcom|20054098
xmen2pu.zip|X-Men|4.0M - Beat 'em up/6p - (c)1992 Konami|4244783
xmultipl.zip|XMultiply|834.7K - Shoot 'em up/2p - (c)1989 Irem|854685
xmvsfu.zip|X-Men vs. Street Fighter|18.7M - Fighting/2p - (c)1996 Capcom|19605657
xybots.zip|Xybots|304.4K - Shooter (TPS)/2p - (c)1987 Atari|311744
yiear.zip|Yie Ar Kung-Fu|58.3K - Fighting/2p - (c)1985 Konami|59664
zaxxon.zip|Zaxxon|34.6K - Shoot 'em up/2p - (c)1982 Sega|35446
zektor.zip|Zektor|43.7K - Shoot 'em up/2p - (c)1982 Sega|44725
zeroteam.zip|Zero Team|5.5M - Beat 'em up/4p - (c)1993 Fabtek|5812229
zerowing.zip|Zero Wing|543.4K - Shoot 'em up/2p - (c)1989 Williams Electronics|556450
zombraid.zip|Zombie Raid|6.6M - Gallery shooter/2p - (c)1995 Sammy Studios|6902862
zookeep.zip|Zoo Keeper|44.0K - Action/2p - (c)1983 Taito|45060
