game_name|game_ext|game_size
Riqa (Europe) (Proto) (2000-02-14)|.zip|8341069
Riqa (Europe) (Proto) (2000-03-24)|.zip|9669559
Riqa (Europe) (Proto) (2000-03-27)|.zip|9778241
Riqa (Europe) (Proto) (2000-05-28)|.zip|19339636
Road Rash 64 (Europe) (Beta) (1999-10-12)|.zip|19044770
Road Rash 64 (Europe)|.zip|19045391
Road Rash 64 (USA) (Beta 1)|.zip|19087082
Road Rash 64 (USA) (Beta 2)|.zip|19045047
Road Rash 64 (USA)|.zip|19044212
Roadsters (Europe) (En,Fr,De,Es,It,Nl)|.zip|9043932
Roadsters (USA) (En,Fr,Es)|.zip|9028469
Robot Poncots 64 - 7tsu no Umi no Caramel (Japan)|.zip|11911619
Robotech - Crystal Dreams (USA) (Proto 1)|.zip|8847739
Robotech - Crystal Dreams (USA) (Proto 2)|.zip|7754033
Robotron 64 (Europe)|.zip|2446733
Robotron 64 (USA)|.zip|2446718
Rocket - Robot on Wheels (Europe) (Beta) (1999-09-29)|.zip|8535256
Rocket - Robot on Wheels (Europe) (En,Fr,De)|.zip|8388471
Rocket - Robot on Wheels (USA)|.zip|8360321
Rockman Dash - Hagane no Boukenshin (Japan)|.zip|28083600
Ronaldinho's Soccer 64 (Brazil) (Pirate)|.zip|6529386
Rugrats - Die grosse Schatzsuche (Germany)|.zip|13179030
Rugrats - Scavenger Hunt (USA) (Beta) (1999-04-02)|.zip|13229421
Rugrats - Scavenger Hunt (USA)|.zip|12988856
Rugrats - Treasure Hunt (Europe)|.zip|13077737
Rugrats in Paris - The Movie (Europe)|.zip|11379231
Rugrats in Paris - The Movie (USA)|.zip|11375390
Rush 2 - Extreme Racing USA (Europe) (En,Fr,De,Es,It,Nl)|.zip|11404724
Rush 2 - Extreme Racing USA (USA) (LodgeNet)|.zip|11401765
Rush 2 - Extreme Racing USA (USA)|.zip|11375162
S.C.A.R.S. (Europe) (En,Fr,De)|.zip|3815319
S.C.A.R.S. (USA)|.zip|3814830
SD Hiryuu no Ken Densetsu (Japan)|.zip|8720035
SUGGOH (World) (v1.0) (Demo) (N64brew Game Jam 2021) (Aftermarket) (Unl)|.zip|74772
SUGGOH (World) (v1.1) (Demo) (Aftermarket) (Unl)|.zip|74147
Saikyou Habu Shougi (Japan)|.zip|6158334
San Francisco Rush - Extreme Racing (Europe) (En,Fr,De)|.zip|7951715
San Francisco Rush - Extreme Racing (USA) (En,Fr,De) (Rev 1)|.zip|7955256
San Francisco Rush - Extreme Racing (USA) (En,Fr,De)|.zip|7949859
San Francisco Rush 2049 (Europe) (En,Fr,De,Es,It,Nl)|.zip|11366954
San Francisco Rush 2049 (USA)|.zip|11403302
Sand Castle Clamour (World) (N64brew Game Jam 2023) (Aftermarket) (Unl)|.zip|1801220
Sand City (World) (N64brew Game Jam 2023) (Aftermarket) (Unl)|.zip|52840904
Sblobber 64 (World) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|678978
Scooby-Doo! - Classic Creep Capers (Europe)|.zip|10207116
Scooby-Doo! - Classic Creep Capers (USA) (Rev 1)|.zip|10207215
Scooby-Doo! - Classic Creep Capers (USA)|.zip|10207042
Sesame Street - Elmo's Letter Adventure (USA)|.zip|5604718
Sesame Street - Elmo's Number Journey (USA)|.zip|6170721
Shadow Man (Brazil)|.zip|30117505
Shadow Man (Europe) (En,Es,It)|.zip|30282352
Shadow Man (France)|.zip|29801092
Shadow Man (Germany)|.zip|30870287
Shadow Man (USA)|.zip|30137769
Shadowgate 64 - Trials of the Four Towers (Europe) (Es,It)|.zip|13317865
Shadowgate 64 - Trials of the Four Towers (Europe) (Fr,De,Nl)|.zip|13425718
Shadowgate 64 - Trials of the Four Towers (Europe)|.zip|13157138
Shadowgate 64 - Trials of the Four Towers (Japan)|.zip|13356160
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es) (Beta)|.zip|13350515
Shadowgate 64 - Trials of the Four Towers (USA) (En,Es)|.zip|13355983
Shin Nihon Pro Wrestling Toukon Road - Brave Spirits (Japan)|.zip|6427878
Shin Nihon Pro Wrestling Toukon Road 2 - The Next Generation (Japan)|.zip|22746170
Shrunk in the Wash (World) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|60138
Shufflepuck 64 (World) (Aftermarket) (Unl)|.zip|935684
SimCity 2000 (Japan)|.zip|4734046
SimCopter 64 (USA) (Proto) (E3 1997)|.zip|4321705
Simpson Kart 64 (World) (Aftermarket) (Pirate)|.zip|8767226
Slasher Kart 64 (World) (Aftermarket) (Pirate)|.zip|11145807
Slime Heist (World) (N64brew Game Jam 2022) (Aftermarket) (Unl)|.zip|407331
Snobo Kids (Japan)|.zip|4757819
Snow Speeder (Japan)|.zip|5741040
Snowboard Kids (Europe, Australia)|.zip|4797903
Snowboard Kids (USA)|.zip|4795442
Snowboard Kids 2 (Australia)|.zip|11022597
Snowboard Kids 2 (USA)|.zip|11006621
Sonic Wings Assault (Japan)|.zip|5066552
South Park (Brazil)|.zip|13818769
South Park (Europe) (En,Fr,Es)|.zip|13909789
South Park (Germany)|.zip|13889156
South Park (USA)|.zip|14062615
South Park - Chef's Luv Shack (Europe)|.zip|14209434
South Park - Chef's Luv Shack (USA)|.zip|14209414
South Park Rally (Europe) (Beta) (2000-01-08)|.zip|14107831
South Park Rally (Europe) (Beta) (2000-01-17)|.zip|14088252
South Park Rally (Europe)|.zip|14116275
South Park Rally (USA) (Beta) (2000-01-14)|.zip|14114642
South Park Rally (USA) (Beta) (2000-01-27)|.zip|14106763
South Park Rally (USA)|.zip|14115471
Space Dynamites (Japan)|.zip|7525585
Space Invaders (USA)|.zip|6139619
SpaceStation Silicon Valley (Europe) (En,Fr,De,Es,It,Nl,Pt)|.zip|6386478
SpaceStation Silicon Valley (Japan) (Proto)|.zip|6386668
SpaceStation Silicon Valley (USA) (Rev 1)|.zip|6386436
SpaceStation Silicon Valley (USA)|.zip|6379431
Spacer (World) (Unl)|.zip|742048
Spider-Man (USA)|.zip|28795082
Spirit Harvest (World) (Demo) (N64brew Game Jam 2022) (Aftermarket) (Unl)|.zip|7934912
Sporting Clays (World) (Demo) (Unl)|.zip|248820
StarCraft 64 (Australia)|.zip|26972069
StarCraft 64 (Germany) (Proto)|.zip|27140758
StarCraft 64 (USA) (Beta)|.zip|26956099
StarCraft 64 (USA)|.zip|26971970
Star Fox 64 (Japan) (Rev 1) (Wii Virtual Console)|.zip|10291758
Star Fox 64 (Japan)|.zip|10274364
Star Fox 64 (USA) (LodgeNet)|.zip|10624521
Star Fox 64 (USA) (Rev 1)|.zip|10618507
Star Fox 64 (USA)|.zip|10608784
Star Soldier - Vanishing Earth (Japan) (En) (Beta) (1998-03-10)|.zip|8947786
Star Soldier - Vanishing Earth (Japan) (En)|.zip|8950346
Star Soldier - Vanishing Earth (USA)|.zip|8945648
Star Twins (Japan)|.zip|29707479
Star Wars - Rogue Squadron (Europe) (En,Fr,De) (Rev 1)|.zip|14441550
Star Wars - Rogue Squadron (Europe) (En,Fr,De)|.zip|14509617
Star Wars - Rogue Squadron (USA) (LodgeNet)|.zip|14511202
Star Wars - Rogue Squadron (USA) (Rev 1)|.zip|14430639
Star Wars - Rogue Squadron (USA)|.zip|14511000
Star Wars - Shadows of the Empire (Europe)|.zip|11822359
Star Wars - Shadows of the Empire (USA) (Aftermarket) (Unl)|.zip|11799382
Star Wars - Shadows of the Empire (USA) (Beta) (1996-10-15)|.zip|11817058
Star Wars - Shadows of the Empire (USA) (Rev 1)|.zip|11818415
Star Wars - Shadows of the Empire (USA) (Rev 2)|.zip|11819032
Star Wars - Shadows of the Empire (USA)|.zip|11818742
Star Wars - Shutsugeki! Rogue Chuutai (Japan)|.zip|14293261
Star Wars - Teikoku no Kage (Japan)|.zip|11818550
Star Wars Episode I - Battle for Naboo (Europe)|.zip|26810784
Star Wars Episode I - Battle for Naboo (USA) (Beta)|.zip|26810999
Star Wars Episode I - Battle for Naboo (USA)|.zip|26810889
Star Wars Episode I - Racer (Europe) (En,Fr,De)|.zip|25531964
Star Wars Episode I - Racer (Japan)|.zip|25529279
Star Wars Episode I - Racer (USA) (Aftermarket) (Unl)|.zip|25505695
Star Wars Episode I - Racer (USA)|.zip|25506603
Starshot - Space Circus Fever (Europe) (En,Fr,De)|.zip|11430360
Starshot - Space Circus Fever (USA) (En,Fr,Es)|.zip|11424547
Stunt Racer 64 (USA)|.zip|10852105
Styx (World) (N64brew Game Jam 2022) (Aftermarket) (Unl)|.zip|3744499
Sub Mare Imperium - Derelict 64 (World) (Proto) (Aftermarket) (Unl)|.zip|278148
Summer's Story (World) (N64brew Game Jam 2023) (Aftermarket) (Unl)|.zip|16966125
Super B-Daman - Battle Phoenix 64 (Japan)|.zip|10474306
Super Bowling (Japan)|.zip|5250904
Super Bowling (USA)|.zip|5269713
Super Mario 64 (Europe) (En,Fr,De)|.zip|6282431
Super Mario 64 (Japan) (Rev 3) (Shindou Edition)|.zip|6216473
Super Mario 64 (Japan)|.zip|5846057
Super Mario 64 (USA) (LodgeNet)|.zip|6226528
Super Mario 64 (USA)|.zip|6236285
Super Robot Spirits (Japan)|.zip|8104450
Super Robot Taisen 64 (Japan)|.zip|23287424
Super Smash Bros. (Australia)|.zip|12534028
Super Smash Bros. (Europe) (En,Fr,De)|.zip|16048298
Super Smash Bros. (USA) (LodgeNet)|.zip|12529278
Super Smash Bros. (USA)|.zip|12528904
Super Snooper Spookers (World) (Proto) (N64brew Game Jam 2022) (Aftermarket) (Unl)|.zip|5885521
Super Speed Race 64 (Japan)|.zip|3017326
Supercross 2000 (Europe) (En,Fr,De)|.zip|14584940
Supercross 2000 (USA)|.zip|14575583
Superman (Europe) (En,Fr,De,Es,It,Nl)|.zip|5201791
Superman (USA) (Beta) (1998-09-06)|.zip|4694594
Superman - The New Superman Aventures (USA) (En,Fr,Es)|.zip|5188958
Susume! Taisen Puzzle Dama - Toukon! Marutama Chou (Japan)|.zip|5958587
Swamp Hero 64 (World) (Proto) (N64brew Game Jam 2022) (Aftermarket) (Unl)|.zip|74348
Swoop 64, The (World) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|8818384
Sydney 2000 (Europe) (Proto)|.zip|25355514
Sydney 2000 (USA) (Proto)|.zip|25355556
TG Rally 2 (Europe)|.zip|10706757
Tamiya Racing 64 (USA) (Proto)|.zip|7894941
Tandem Trouble (World) (Demo) (N64brew Game Jam 2021) (NTSC) (Aftermarket) (Unl)|.zip|451244
Tandem Trouble (World) (Demo) (N64brew Game Jam 2021) (PAL) (Aftermarket) (Unl)|.zip|451304
Tarzan (Europe)|.zip|14844945
Tarzan (France)|.zip|14849168
Tarzan (Germany)|.zip|14842480
Tarzan (USA)|.zip|14755850
Taz Express (Europe) (En,Fr,De,Es,It,Nl)|.zip|10871767
Taz Express (USA) (Proto) (2000-05-15)|.zip|13901590
Tecto (World) (v1.0) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|554399
Tecto (World) (v1.1) (Aftermarket) (Unl)|.zip|554371
Telefoot Soccer 2000 (France)|.zip|12274260
Telocation - Gemini (World) (64Brew Game Jam 2020) (Aftermarket) (Unl)|.zip|2224698
Test 3rd Person Demo (World) (Demo) (N64brew Game Jam 2020) (Aftermarket) (Unl)|.zip|1167750
Tetris (World) (Demo) (Presence of Mind '98) (Unl)|.zip|34654
Tetris 64 (Japan) (En)|.zip|6742290
Tetrisphere (Europe)|.zip|6651882
Tetrisphere (USA)|.zip|6648409
Thornmarked (World) (Demo) (N64brew Game Jam 2020) (NTSC) (Aftermarket) (Unl)|.zip|2090109
Thornmarked (World) (Demo) (N64brew Game Jam 2020) (PAL) (Aftermarket) (Unl)|.zip|2090106
Tic Tac Toe 64 (World) (Aftermarket) (Unl)|.zip|71059
Tigger's Honey Hunt (Europe) (En,Fr,De,Es,It,Nl,Da)|.zip|13078641
Tigger's Honey Hunt (USA)|.zip|12359366
Tiny Nightmare (World) (Demo) (N64brew Game Jam 2022) (Aftermarket) (Unl)|.zip|150267
Tom Clancy's Rainbow Six (Europe)|.zip|14038663
Tom Clancy's Rainbow Six (France)|.zip|14040434
Tom Clancy's Rainbow Six (Germany)|.zip|14033976
Tom Clancy's Rainbow Six (USA)|.zip|14031541
Tom and Jerry in Fists of Furry (Europe) (En,Fr,De,Es,It,Nl)|.zip|8162324
Tom and Jerry in Fists of Furry (USA)|.zip|8155668
Tommy Thunder (USA) (Proto) (1997-10-01)|.zip|2203990
Tonic Trouble (Europe) (Beta)|.zip|9768516
Tonic Trouble (Europe) (En,Fr,De,Es,It)|.zip|10535436
Tonic Trouble (USA) (Rev 1)|.zip|10528458
Tony Hawk's Pro Skater (USA) (Beta)|.zip|12079348
Tony Hawk's Pro Skater (USA) (Rev 1)|.zip|12047738
Tony Hawk's Pro Skater (USA)|.zip|12067727
Tony Hawk's Pro Skater 2 (Europe)|.zip|15372742
Tony Hawk's Pro Skater 2 (USA) (Beta) (2001-04-20)|.zip|17385675
Tony Hawk's Pro Skater 2 (USA) (v012) (Beta) (2001-06-04)|.zip|28592754
Tony Hawk's Pro Skater 2 (USA)|.zip|15372528
Tony Hawk's Pro Skater 3 (USA)|.zip|15127795
Tony Hawk's Skateboarding (Europe)|.zip|12067825
Toon Panic (Japan) (Proto)|.zip|5438649
Top Gear Hyper-Bike (USA) (Beta)|.zip|14688051
Top Gear Hyper-Bike (USA)|.zip|15505631
Top Gear Hyper Bike (Europe)|.zip|15479029
Top Gear Hyper Bike (Japan)|.zip|15525037
Top Gear Overdrive (Europe)|.zip|11894251
Top Gear Overdrive (Japan)|.zip|11894007
Top Gear Overdrive (USA) (Beta)|.zip|11863470
Top Gear Overdrive (USA)|.zip|11888077
Top Gear Rally (Asia) (En)|.zip|5511495
Top Gear Rally (Europe)|.zip|5523796
Top Gear Rally (Japan)|.zip|5551939
Top Gear Rally (USA)|.zip|5519973
Top Gear Rally 2 (Europe) (Beta) (1999-08-31)|.zip|14616732
Top Gear Rally 2 (Europe)|.zip|10933475
Top Gear Rally 2 (Japan)|.zip|10674058
Top Gear Rally 2 (USA) (Beta)|.zip|10692812
Top Gear Rally 2 (USA)|.zip|10692960
Toy Story 2 - Buzz Lightyear to the Rescue! (Europe)|.zip|10039728
Toy Story 2 - Buzz Lightyear to the Rescue! (USA) (Rev 1)|.zip|10038965
Toy Story 2 - Buzz Lightyear to the Rescue! (USA)|.zip|10021990
Toy Story 2 - Buzz l'Eclair a la Rescousse! (France)|.zip|10187074
Toy Story 2 - Captain Buzz Lightyear auf Rettungsmission! (Germany) (Rev 1)|.zip|10064947
Toy Story 2 - Captain Buzz Lightyear auf Rettungsmission! (Germany)|.zip|10064239
Transformers - Beast Wars Metals 64 (Japan)|.zip|7856389
Transformers - Beast Wars Transmetals (USA)|.zip|8935707
Triple Play 2000 (USA)|.zip|13603858
Tsumi to Batsu - Hoshi no Keishousha (Japan)|.zip|25336015
Turok - Dinosaur Hunter (Europe) (Rev 1)|.zip|7585887
Turok - Dinosaur Hunter (Europe) (Rev 2)|.zip|7585892
Turok - Dinosaur Hunter (Europe)|.zip|7585756
Turok - Dinosaur Hunter (Germany) (Rev 1)|.zip|7450218
Turok - Dinosaur Hunter (Germany) (Rev 2)|.zip|7450176
Turok - Dinosaur Hunter (Germany)|.zip|7449993
Turok - Dinosaur Hunter (USA) (Demo) (Kiosk, E3 1997)|.zip|7962426
Turok - Dinosaur Hunter (USA) (Rev 1)|.zip|7585881
Turok - Dinosaur Hunter (USA) (Rev 2)|.zip|7585886
Turok - Dinosaur Hunter (USA)|.zip|7585679
Turok - Legenden des Verlorenen Landes (Germany)|.zip|6168144
Turok - Rage Wars (Europe) (En,Fr,It)|.zip|5768069
Turok - Rage Wars (Europe)|.zip|5769838
Turok - Rage Wars (USA) (Rev 1)|.zip|5638701
Turok - Rage Wars (USA)|.zip|5699321
Turok 2 - Seeds of Evil (Europe) (Demo) (Kiosk)|.zip|9661089
Turok 2 - Seeds of Evil (Europe) (En,Fr,Es,It)|.zip|29246943
Turok 2 - Seeds of Evil (Europe)|.zip|29547086
Turok 2 - Seeds of Evil (Germany)|.zip|27917227
Turok 2 - Seeds of Evil (USA) (Demo) (Kiosk)|.zip|9661083
Turok 2 - Seeds of Evil (USA) (Rev 1)|.zip|29547145
Turok 2 - Seeds of Evil (USA)|.zip|29728550
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-05-31)|.zip|27910452
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-06-06) [b]|.zip|27723292
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-10) [b]|.zip|27873558
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-16T211412)|.zip|27939892
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-16T220245)|.zip|27955907
Turok 3 - Shadow of Oblivion (Europe) (Beta) (2000-07-18)|.zip|27942635
Turok 3 - Shadow of Oblivion (Europe)|.zip|27940664
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-05-03)|.zip|21615007
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-06-26)|.zip|27947991
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-07-16)|.zip|27939871
Turok 3 - Shadow of Oblivion (USA) (Beta) (2000-07-18)|.zip|27942638
Turok 3 - Shadow of Oblivion (USA)|.zip|27942565
Twintris (World) (Demo) (Presence of Mind '98) (Unl)|.zip|873246
Twisted Edge - Extreme Snowboarding (USA)|.zip|10373530
Twisted Edge - Snowboarding (Europe)|.zip|10349302
Utchan Nanchan no Hono no Challenger - Denryuu Ira Ira Bou (Japan)|.zip|3312413
V-Rally Edition 99 (Europe) (En,Fr,De)|.zip|11465959
V-Rally Edition 99 (Japan)|.zip|7192834
V-Rally Edition 99 (USA)|.zip|7180657
Viewpoint 2064 (Japan) (Proto)|.zip|9956736
Vigilante 8 (Europe)|.zip|7445658
Vigilante 8 (France)|.zip|7406307
Vigilante 8 (Germany)|.zip|7392271
Vigilante 8 (USA)|.zip|7447463
Vigilante 8 - 2nd Offense (Europe)|.zip|11220856
Vigilante 8 - 2nd Offense (USA)|.zip|11221033
Violence Killer - Turok New Generation (Japan)|.zip|28007134
Virtual Chess 64 (Europe) (En,Fr,De,Es,It,Nl)|.zip|2879536
Virtual Chess 64 (USA) (En,Fr,Es) (LodgeNet)|.zip|2880675
Virtual Chess 64 (USA) (En,Fr,Es)|.zip|2879511
Virtual Pool 64 (Europe)|.zip|2481101
Virtual Pool 64 (USA) (LodgeNet)|.zip|2476004
Virtual Pool 64 (USA)|.zip|2481264
Virtual Pro Wrestling 2 - Oudou Keishou (Japan)|.zip|25952680
Virtual Pro Wrestling 64 (Japan)|.zip|11301142
Voidblade (World) (N64brew Game Jam 2021) (Aftermarket) (Unl)|.zip|7551223
WCW-nWo Revenge (Europe)|.zip|12069391
WCW-nWo Revenge (USA)|.zip|12072504
WCW Backstage Assault (USA)|.zip|26877892
WCW Mayhem (Europe)|.zip|13303021
WCW Mayhem (USA)|.zip|13282713
WCW Nitro (USA)|.zip|7763707
WCW vs. nWo - World Tour (Europe)|.zip|8145007
WCW vs. nWo - World Tour (USA) (Rev 1)|.zip|8145048
WCW vs. nWo - World Tour (USA)|.zip|8144785
WWF Attitude (Europe)|.zip|30714665
WWF Attitude (Germany)|.zip|30714710
WWF Attitude (USA)|.zip|30714680
WWF No Mercy (Europe) (Rev 1)|.zip|25911467
WWF No Mercy (Europe)|.zip|25911948
WWF No Mercy (USA) (Beta) (2000-06-xx)|.zip|19510128
WWF No Mercy (USA) (Beta) (2000-07-19)|.zip|23866840
WWF No Mercy (USA) (Beta) (2000-08-xx)|.zip|22142025
WWF No Mercy (USA) (Beta) (2000-09-11)|.zip|25907858
WWF No Mercy (USA) (Rev 1)|.zip|25911528
WWF No Mercy (USA)|.zip|25911818
WWF War Zone (Europe)|.zip|11345103
WWF War Zone (USA)|.zip|11344744
WWF WrestleMania 2000 (Europe)|.zip|22365302
WWF WrestleMania 2000 (Japan)|.zip|22393963
WWF WrestleMania 2000 (USA)|.zip|22365198
Waialae Country Club - True Golf Classics (Europe) (Rev 1)|.zip|14640018
Waialae Country Club - True Golf Classics (Europe)|.zip|14639730
Waialae Country Club - True Golf Classics (USA) (Rev 1)|.zip|14639761
Waialae Country Club - True Golf Classics (USA)|.zip|14640334
War Gods (Europe)|.zip|10782881
War Gods (USA)|.zip|10782150
Wave Race 64 - Kawasaki Jet Ski (Europe) (En,De)|.zip|6285553
Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 1)|.zip|6173780
Wave Race 64 - Kawasaki Jet Ski (Japan) (Rev 2) (Shindou Edition)|.zip|6235884
Wave Race 64 - Kawasaki Jet Ski (Japan)|.zip|6339175
Wave Race 64 - Kawasaki Jet Ski (USA) (LodgeNet)|.zip|6154665
Wave Race 64 - Kawasaki Jet Ski (USA) (Rev 1)|.zip|6155852
Wave Race 64 - Kawasaki Jet Ski (USA)|.zip|6155817
Wayne Gretzky's 3D Hockey '98 (Europe) (En,Fr,De,Es)|.zip|7299200
Wayne Gretzky's 3D Hockey '98 (USA)|.zip|7217159
Wayne Gretzky's 3D Hockey (Europe) (En,Fr,De,Es)|.zip|7108604
Wayne Gretzky's 3D Hockey (Japan)|.zip|7139884
Wayne Gretzky's 3D Hockey (USA) (Rev 1)|.zip|7123043
Wayne Gretzky's 3D Hockey (USA)|.zip|7122381
Wetrix (Europe) (En,Fr,De,Es,It,Nl)|.zip|5298395
Wetrix (Japan)|.zip|2958001
Wetrix (USA) (En,Fr,De,Es,It,Nl)|.zip|5298389
Whack 'n' Roll (USA) (v0.8.2) (Beta) (1998-02-05)|.zip|1293040
Wheel of Fortune (USA)|.zip|2235107
Wide-Boy64 AGB (World) (v0.00b) (Beta)|.zip|136790
Wide-Boy64 AGB (World) (v0.02c)|.zip|63277
Wide-Boy64 AGB (World) (v0.04c)|.zip|64552
Wide-Boy64 CGB (World) (v1.02)|.zip|82446
Wild Choppers (Japan)|.zip|5736710
Wildwaters (USA) (1999-06-15) (Proto)|.zip|10512448
WinBack (Japan) (Rev 1)|.zip|10872797
WinBack (Japan)|.zip|10872718
WinBack - Covert Operations (USA)|.zip|10876708
Wipeout 64 (Europe) (Beta)|.zip|8455442
Wipeout 64 (Europe)|.zip|6034162
Wipeout 64 (USA)|.zip|6034467
Wizard of the Board (World) (N64brew Game Jam 2021) (NTSC) (Aftermarket) (Unl)|.zip|2800202
Wizard of the Board (World) (N64brew Game Jam 2021) (PAL) (Aftermarket) (Unl)|.zip|2800197
Wizard of the Board - Sicko Mode (World) (Aftermarket) (Unl)|.zip|2838003
Wonder Project J2 - Koruro no Mori no Jozet (Japan)|.zip|6071939
World Cup 98 (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)|.zip|11113848
World Cup 98 (USA) (En,Fr,De,Es,It,Nl,Sv,Da)|.zip|11114412
World Driver Championship (Europe) (En,Fr,De,Es,It)|.zip|14616267
World Driver Championship (USA)|.zip|14589630
Worms Armageddon (Europe) (En,Fr,De,Es,It,Nl)|.zip|9594942
Worms Armageddon (USA) (En,Fr,Es) (Aftermarket) (Unl)|.zip|9571375
Worms Armageddon (USA) (En,Fr,Es)|.zip|9571329
X'treme Roller (USA) (Proto)|.zip|1110173
Xena - Warrior Princess - The Talisman of Fate (Europe)|.zip|10340303
Xena - Warrior Princess - The Talisman of Fate (USA)|.zip|10345321
Xplorer 64 (Germany) (v1.067) (Unl)|.zip|120000
Yakouchuu II - Satsujin Kouro (Japan)|.zip|29582160
Yeti3D Pro (World) (Aftermarket) (Unl)|.zip|1958094
Yoshi's Story (Europe) (En,Fr,De)|.zip|9647584
Yoshi's Story (USA) (En,Ja) (LodgeNet)|.zip|9654590
Yoshi's Story (USA) (En,Ja)|.zip|9606291
Yoshi Story (Japan)|.zip|9442830
Yuke Yuke!! Trouble Makers (Japan)|.zip|5943025
ZZ Gunner (World) (N64brew Game Jam 2021) (Aftermarket) (Unl)|.zip|1366068
Zelda no Densetsu - Mujura no Kamen (Japan) (GameCube)|.zip|27462702
Zelda no Densetsu - Mujura no Kamen (Japan) (Rev 1)|.zip|28143362
Zelda no Densetsu - Mujura no Kamen (Japan)|.zip|28142909
Zelda no Densetsu - Toki no Ocarina (Japan) (GameCube, Zelda Collection)|.zip|26456132
Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 1)|.zip|26565945
Zelda no Densetsu - Toki no Ocarina (Japan) (Rev 2)|.zip|26505964
Zelda no Densetsu - Toki no Ocarina (Japan)|.zip|26564895
Zelda no Densetsu - Toki no Ocarina GC (Japan) (GameCube)|.zip|26455984
Zelda no Densetsu - Toki no Ocarina GC Ura (Japan) (GameCube)|.zip|26453566
Zool - Majuu Tsukai Densetsu (Japan)|.zip|8096621
[BIOS] Nintendo 64 - PIF (Brazil)|.zip|1436
[BIOS] Nintendo 64 - PIF (Europe)|.zip|1436
[BIOS] Nintendo 64 - PIF (Japan, USA)|.zip|1442
